image,xmin,ymin,xmax,ymax,label
Drone_020.mp4#t=4.5,730.5540892454953,640.3217799513935,788.3783783783783,768.1076787278872,walk
Drone_020.mp4#t=4.5,811.9865568693692,916.0624517585948,877.0405757319818,1006.1466167129088,stand
Drone_020.mp4#t=4.5,730.2298001126126,893.4467799513934,774.0946121903153,986.545481866447,stand
Drone_020.mp4#t=4.5,285.3249859093186,931.2023447925936,345.598658254008,1031.1694857234206,stand
Drone_020.mp4#t=4.5,308.9682098572144,1163.1740105788479,350.090219501503,1279.7979888372995,sit
Drone_020.mp4#t=4.5,230.86172344689382,1257.3126894044708,276.80294182114227,1392.5275679075846,stand
Drone_020.mp4#t=4.5,200.63110596192382,1325.137196605316,252.48802292084167,1394.303677922042,stand
Drone_020.mp4#t=4.5,51.94913264028056,1280.626850603314,121.98295027555109,1462.4439345390347,stand
Drone_020.mp4#t=4.5,134.82535383266531,1180.7780961549154,190.71283191382764,1275.508863781695,walk
Drone_020.mp4#t=4.5,134.82535383266531,1180.7780961549154,190.71283191382764,1275.508863781695,block50
Drone_020.mp4#t=4.5,15.476734719438875,1222.8938135981984,76.14549411322645,1287.8238729565167,sit
Drone_020.mp4#t=4.5,15.476734719438875,1222.8938135981984,76.14549411322645,1287.8238729565167,block75
Drone_020.mp4#t=4.5,791.763096505511,885.8500785420374,824.679163013527,940.7280777357653,stand
Drone_020.mp4#t=4.5,362.91939347444884,1199.7768589440614,412.28687844438883,1301.7834689863216,sit
Drone_020.mp4#t=4.5,2126.041497056613,454.7466411115437,2143.6651819263525,531.0310901356762,walk
Drone_020.mp4#t=0,1290.574712643678,591.4586882453152,1320.8333333333333,678.694101362862,walk
Drone_020.mp4#t=0,1020.8477011494252,540.8049403747872,1068.764367816092,681.5401405451447,walk
Drone_020.mp4#t=0,2595.3879310344832,609.3686115843271,2628.7068965517237,740.4732751277684,walk
Drone_020.mp4#t=0,2883.433908045977,669.1498083475299,2919.640804597701,760.6830281090289,sit
Drone_020.mp4#t=0,2841.9109195402293,697.2652257240205,2872.3275862068963,815.6633304940376,walk
Drone_020.mp4#t=0,2780.3017241379307,777.7592632027257,2817.758620689656,850.0457836456558,walk
Drone_020.mp4#t=0,630.4885057471264,1012.758730834753,708.2183908045978,1210.529706132879,stand
Drone_020.mp4#t=0,559.9281609195402,978.8649914821124,627.0114942528736,1190.8374148211246,stand
Drone_020.mp4#t=0,347.06896551724134,1140.0686754684841,391.7528735632184,1265.8837308347534,sit
Drone_020.mp4#t=0,893.8649425287357,669.8685051107326,937.5862068965516,795.6404386712096,stand
Drone_020.mp4#t=0,612.2073028946454,905.6771799628943,657.8074202451322,1012.2491692877437,walk
Drone_020.mp4#t=0,279.0542420027817,901.669758812616,319.76944160726714,990.985345221185,block50
Drone_020.mp4#t=0,242.21727225312932,1224.9469277235041,298.6694981093533,1379.850648444747,stand
Drone_020.mp4#t=0,41.986679904815716,1300.3305048049049,134.1465400621523,1396.4918169860273,sit
Drone_020.mp4#t=0,217.63560500695408,1216.223253239506,239.19623065890124,1332.759699494144,block75
Drone_020.mp4#t=0,1660.4293615264255,592.0926837531888,1687.0737895514605,665.0819343184718,block75
Drone_020.mp4#t=0,1653.4276121349094,530.1738199718808,1682.4534401077883,571.6585210966489,block75
Drone_020.mp4#t=0,812.8287986787204,882.117804419353,872.1954320236438,966.0116073240376,stand
Drone_020.mp4#t=0,767.5841555111266,849.8308816601925,800.9104713577887,916.1825963517508,stand
Drone_020.mp4#t=0,5.651139005997914,1184.6238830226696,69.11691042246176,1250.8451478069921,sit
Drone_020.mp4#t=0,507.07471314325454,1035.0894804832444,533.4585252955494,1137.260212234752,block75
Drone_020.mp4#t=0,1265.8562782510432,509.50264614013224,1307.6415268602227,599.1805979316443,block75
Drone_020.mp4#t=0,1712.2611156988876,599.6309762363753,1749.3904837447844,653.5966352982954,sit
Drone_020.mp4#t=0,2475.3551482093185,541.4695589706051,2525.824495827538,578.1182374405728,block75
Drone_020.mp4#t=0,2040.7264321105704,477.58314369782005,2069.7405250347706,526.7247244245708,sit
Drone_020.mp4#t=0,2287.812934631433,465.860792736839,2323.5088338838664,517.9181327182862,sit
Drone_020.mp4#t=0,915.4498435326843,584.2105742332444,950.6480626303895,657.9465689862592,sit
Drone_020.mp4#t=0,1715.3177699061198,527.4358394813892,1757.5414529728794,609.1962156844272,block75
Drone_020.mp4#t=9.333333,3151.2464381888776,1738.386560623332,3220.4767738602204,1933.0974494689724,stand
Drone_020.mp4#t=9.333333,3186.967881074649,1314.6115905110096,3272.267856024549,1528.6765579820953,stand
Drone_020.mp4#t=9.333333,3156.7652883892783,946.9513439029138,3233.951535884268,1063.9436182856984,sit
Drone_020.mp4#t=9.333333,2391.793469752004,1236.1429343444177,2442.79422125501,1401.197931147131,walk
Drone_020.mp4#t=9.333333,2198.894077216934,1134.018094208741,2268.993807928357,1374.8707792343191,walk
Drone_020.mp4#t=9.333333,1853.0188893411826,1623.88087153859,1941.5326355836676,1820.183800531028,stand
Drone_020.mp4#t=9.333333,1853.0188893411826,1623.88087153859,1941.5326355836676,1820.183800531028,block75
Drone_020.mp4#t=9.333333,1939.1879462049094,1658.6153403719973,1988.608192948397,1774.5025699927717,stand
Drone_020.mp4#t=9.333333,1939.1879462049094,1658.6153403719973,1988.608192948397,1774.5025699927717,block75
Drone_020.mp4#t=9.333333,502.8290565506012,1099.3230354064724,597.7178184493987,1274.5220491131004,stand
Drone_020.mp4#t=9.333333,398.7332086047094,1205.8422504031364,482.66317791833666,1382.6203239685276,stand
Drone_020.mp4#t=9.333333,296.79754039328657,1233.9193953653248,340.7909960546092,1344.7674582267573,stand
Drone_020.mp4#t=9.333333,296.54727423597194,1209.1053071480205,325.2088943512024,1258.0888480732874,stand
Drone_020.mp4#t=9.333333,296.54727423597194,1209.1053071480205,325.2088943512024,1258.0888480732874,block75
Drone_020.mp4#t=9.333333,347.4032048471944,1201.8557380866328,386.16745209168334,1306.5462963606542,stand
Drone_020.mp4#t=9.333333,229.91173753757516,805.2500747191949,294.28180579909815,940.9517140235766,walk
Drone_020.mp4#t=9.333333,597.190983529559,954.5692872831405,684.9143991107213,1108.848690155138,sit
Drone_020.mp4#t=9.333333,700.2726155435872,812.1443279442839,735.0326825526051,908.795943616548,sit
Drone_020.mp4#t=9.333333,700.2726155435872,812.1443279442839,735.0326825526051,908.795943616548,stand
Drone_020.mp4#t=9.333333,1547.1064394413827,721.4134438945731,1577.4671608842684,797.5795064362767,stand
Drone_020.mp4#t=9.333333,785.5855852329659,824.7355983096086,843.145862036573,951.8851826623667,stand
Drone_020.mp4#t=9.333333,1721.9079173972946,769.6734510537144,1764.7817901427857,881.231911004226,stand
Drone_020.mp4#t=9.333333,1710.5276568762524,690.2049217359876,1740.4667538201404,802.9344226117661,stand
Drone_020.mp4#t=9.333333,1710.5276568762524,690.2049217359876,1740.4667538201404,802.9344226117661,block75
Drone_020.mp4#t=9.333333,1841.4936513652303,870.9562927463303,1917.3229662449896,1005.3291728063837,sit
Drone_020.mp4#t=9.333333,2079.6377520666333,656.4177011510233,2118.006833980461,702.8751685526022,sit
Drone_020.mp4#t=9.333333,2404.886217747996,673.0349720584965,2429.8332994113225,775.7519791898353,stand
Drone_020.mp4#t=9.333333,2365.173354521543,634.4454358735542,2406.374506826153,711.7693244689723,sit
Drone_020.mp4#t=9.333333,2609.9954988101204,769.3182134119216,2677.316077467435,812.4074524577403,sit
Drone_020.mp4#t=9.333333,3149.9799599198395,688.4550850756227,3199.8498951027045,822.9857616492437,stand
Drone_020.mp4#t=9.333333,3149.9799599198395,688.4550850756227,3199.8498951027045,822.9857616492437,block50
Drone_020.mp4#t=9.333333,3259.530819451403,584.8038881783807,3313.943081475451,694.0205008618773,walk
Drone_020.mp4#t=9.333333,2562.1955238602204,535.6886677046264,2626.4073850826653,633.2876098198399,riding
Drone_020.mp4#t=9.333333,1731.299356525551,526.9787380449288,1801.7677933992984,612.1574211799377,riding
Drone_020.mp4#t=9.333333,2263.501260333166,547.1089753391905,2350.763597507515,635.7611366353426,riding
Drone_020.mp4#t=2.166667,1111.235632183908,646.2808773424191,1162.1982758620688,766.6338373083477,walk
Drone_020.mp4#t=2.166667,50.621612823761254,1332.931382468291,135.87837837837841,1450.1595812646026,stand
Drone_020.mp4#t=2.166667,19.14863105292793,1203.4827491342626,90.33783783783785,1284.090656030958,sit
Drone_020.mp4#t=2.166667,311.8108196086712,1139.7181593687415,358.18922438063066,1221.1642541617994,sit
Drone_020.mp4#t=2.166667,345.0,1222.1511755257006,405.6622149493243,1308.720566223715,stand
Drone_020.mp4#t=2.166667,231.20271150056305,1255.3108180699267,266.3513513513513,1357.1286454856474,stand
Drone_020.mp4#t=2.166667,259.9729905686937,1222.7503337783712,302.70270270270265,1352.3792074328273,stand
Drone_020.mp4#t=2.166667,649.6487014358107,1040.306645840287,702.4865392736486,1222.4349132176235,stand
Drone_020.mp4#t=2.166667,576.7027378941441,1008.7826313991573,623.0946473817568,1174.581108144192,stand
Drone_020.mp4#t=2.166667,525.7432432432432,1070.5870196720628,553.1216568130629,1139.62363881008,stand
Drone_020.mp4#t=2.166667,525.7432432432432,1070.5870196720628,553.1216568130629,1139.62363881008,block75
Drone_020.mp4#t=2.166667,289.63515273085585,926.2054581890436,339.7027202984234,992.714136426694,stand
Drone_020.mp4#t=2.166667,675.5810986768017,879.8882722536298,712.2027202984233,987.5322272144107,stand
Drone_020.mp4#t=2.166667,808.3379082207208,897.2994168005258,884.0000351914414,977.7046413447097,stand
Drone_020.mp4#t=2.166667,783.6892067849099,863.7747172010597,804.6081432995495,933.2438955065088,stand
Drone_020.mp4#t=2.166667,897.7298001126126,710.0071938365738,950.2162514076576,792.0211160453522,stand
Drone_020.mp4#t=2.166667,1011.5000351914414,616.313822075267,1052.2432784346847,725.8774068549733,stand
Drone_020.mp4#t=2.166667,943.7027554898648,623.5324117051903,963.2162338119368,684.3499666221628,sit
Drone_020.mp4#t=2.166667,943.7027554898648,623.5324117051903,963.2162338119368,684.3499666221628,block75
Drone_020.mp4#t=2.166667,1744.5811338682431,577.8820621505757,1775.7026851069818,687.2969134627418,stand
Drone_020.mp4#t=2.166667,1669.432450028153,560.7006184026619,1703.6080905123874,639.510698509471,stand
Drone_020.mp4#t=2.166667,1669.432450028153,560.7006184026619,1703.6080905123874,639.510698509471,block75
Drone_020.mp4#t=2.166667,1619.0405933277027,541.0454466632593,1645.1216744087835,602.6200461292141,walk
Drone_020.mp4#t=2.166667,1619.0405933277027,541.0454466632593,1645.1216744087835,602.6200461292141,block75
Drone_020.mp4#t=2.166667,2042.2838365709454,497.73364485981307,2071.256774352477,546.9528055636682,sit
Drone_020.mp4#t=2.166667,2320.608196086712,498.76104988943587,2336.689277167793,584.8978814200184,stand
Drone_020.mp4#t=2.166667,2579.6891715934685,472.4279214734228,2603.702755489865,546.0605807743658,walk
Drone_020.mp4#t=2.166667,2605.8515449042793,646.3373006456525,2626.4191828547296,747.5468169799315,stand
Drone_020.mp4#t=2.166667,2844.567761120496,852.7575276149449,2868.5676203547296,921.7400218520528,walk
Drone_020.mp4#t=2.166667,2885.946209881757,708.9663235877002,2921.9055285754503,775.0559958851386,sit
Drone_020.mp4#t=2.166667,2831.9864688907646,750.7911427476217,2865.405669341216,835.1976496005092,walk
Drone_020.mp4#t=2.166667,3221.93262598536,555.5231975967956,3241.797490850225,613.2046765478973,stand
Drone_020.mp4#t=2.166667,3135.378571931306,607.3919262141187,3164.297490850225,664.70834810998,sit
Drone_020.mp4#t=2.166667,3135.378571931306,607.3919262141187,3164.297490850225,664.70834810998,block75
Drone_020.mp4#t=1.333333,2813.303446718564,838.1567939442771,2842.6014391202325,913.4275647969412,walk
Drone_020.mp4#t=1.333333,2836.9761597698152,731.7057753367743,2861.510948208433,831.9980424737373,walk
Drone_020.mp4#t=1.333333,2880.3947570582536,688.4914788967226,2921.4453008603996,778.4761469690317,sit
Drone_020.mp4#t=1.333333,2595.8232805981825,615.1791637497515,2624.683251545739,745.4405495571813,stand
Drone_020.mp4#t=1.333333,1743.7430511583732,513.4566933883716,1759.5376634199938,607.036162585747,stand
Drone_020.mp4#t=1.333333,1710.5835979402564,581.2029595643061,1760.5159485809,689.0583874084537,stand
Drone_020.mp4#t=1.333333,1649.902820973629,551.8909235091629,1679.329314567193,670.8655872527007,stand
Drone_020.mp4#t=1.333333,1598.8763944241657,524.3054069769851,1642.1021002495531,589.7324511304514,walk
Drone_020.mp4#t=1.333333,1598.8763944241657,524.3054069769851,1642.1021002495531,589.7324511304514,block75
Drone_020.mp4#t=1.333333,1175.256292368147,617.6272159062668,1209.702992308552,715.7806092279461,walk
Drone_020.mp4#t=1.333333,1018.6627844718416,599.6405579454699,1062.5321136583732,706.4394109246588,stand
Drone_020.mp4#t=1.333333,930.550634591031,619.1217992465039,964.4439413550357,669.2807599064654,sit
Drone_020.mp4#t=1.333333,901.4717925916267,704.6098552554182,935.8541022608761,804.940778422836,stand
Drone_020.mp4#t=1.333333,819.5513748696363,879.3224605750432,883.2057671893622,971.3042403835002,stand
Drone_020.mp4#t=1.333333,772.8500609915077,852.1492284327777,812.8705699679679,939.4797720560214,stand
Drone_020.mp4#t=1.333333,651.3468763967521,872.8029427877287,692.6031617811383,974.5124812040199,walk
Drone_020.mp4#t=1.333333,634.9859510019369,1019.8141333862177,707.9084917870978,1226.6862492647306,stand
Drone_020.mp4#t=1.333333,572.9406869226758,1008.501547432148,628.3566164146305,1176.7848789704567,stand
Drone_020.mp4#t=1.333333,276.44911864943384,909.3303051783704,339.4341175320322,1013.8872481960002,block75
Drone_020.mp4#t=1.333333,269.22770085294997,1141.442921578821,333.89892869115016,1227.8200662881927,walk
Drone_020.mp4#t=1.333333,22.66841338274732,1182.5957261669043,81.01930311382598,1260.2114431274028,walk
Drone_020.mp4#t=1.333333,33.983327435935635,1330.341311441626,134.11823040822406,1440.0005708696485,stand
Drone_020.mp4#t=1.333333,212.8333814436829,1220.050693483646,279.02361209401073,1350.5440853762098,stand
Drone_020.mp4#t=1.333333,378.7980831905542,1236.7489802015675,437.84410151594165,1346.2277516175936,stand
Drone_020.mp4#t=1.333333,263.10035896528603,1216.4431701207084,345.00785673048273,1345.4031828377686,stand
Drone_020.mp4#t=1.333333,950.284227409863,564.4660867183358,995.9042456607567,628.617551769204,walk
Drone_020.mp4#t=1.333333,950.284227409863,564.4660867183358,995.9042456607567,628.617551769204,block75
Drone_020.mp4#t=1.333333,2036.1670678449048,487.59769637915895,2068.670047582688,547.536003622498,sit
Drone_020.mp4#t=1.333333,510.1101688207688,1057.3849988919176,541.2872816410904,1116.1636951240223,jump
Drone_020.mp4#t=1.333333,510.1101688207688,1057.3849988919176,541.2872816410904,1116.1636951240223,block75
Drone_020.mp4#t=1.333333,510.1101688207688,1057.3849988919176,541.2872816410904,1116.1636951240223,stand
Drone_020.mp4#t=1.333333,2292.5221967185644,474.17217040238927,2320.6485934706493,527.9001381996454,sit
Drone_020.mp4#t=2.333333,52.432432432432435,1333.0259030269526,117.89190068975223,1447.3072429906542,stand
Drone_020.mp4#t=2.333333,17.06758516328829,1195.588258302737,83.40538780968468,1273.032982779122,sit
Drone_020.mp4#t=2.333333,239.27927927927928,1244.7803125521527,273.8738738738739,1345.3544113505507,stand
Drone_020.mp4#t=2.333333,239.9864952843468,1234.2857142857142,305.58558558558565,1345.354411350551,stand
Drone_020.mp4#t=2.333333,654.918971706081,1031.8713460395109,702.9459635416665,1225.4088785046727,stand
Drone_020.mp4#t=2.333333,568.7162162162161,1025.0447439033294,627.4459811373872,1189.491594261098,stand
Drone_020.mp4#t=2.333333,518.9324676238739,1066.55863090892,551.9054405968468,1120.1305777494993,stand
Drone_020.mp4#t=2.333333,518.9324676238739,1066.55863090892,551.9054405968468,1120.1305777494993,block75
Drone_020.mp4#t=2.333333,342.9189541103604,1222.340392658962,383.20268510698196,1308.679906542056,stand
Drone_020.mp4#t=2.333333,316.14864864864865,1131.1613205628335,359.0810634853604,1210.6608550984645,stand
Drone_020.mp4#t=2.333333,351.1621973536036,1187.9234682701936,404.67571086711706,1234.858118115821,sit
Drone_020.mp4#t=2.333333,351.1621973536036,1187.9234682701936,404.67571086711706,1234.858118115821,block75
Drone_020.mp4#t=2.333333,674.4459987331081,872.6155577227969,713.1756756756758,980.3406560309579,walk
Drone_020.mp4#t=2.333333,285.31082840653147,920.3612010023783,337.67569327139637,974.7982661778204,stand
Drone_020.mp4#t=2.333333,812.9729729729729,887.6881545185248,889.527027027027,979.2727673356143,stand
Drone_020.mp4#t=2.333333,781.8514217342343,874.5756712074433,810.0811162725224,938.6240866728557,stand
Drone_020.mp4#t=2.333333,903.2703406531532,693.2313788175902,941.1351879222972,787.3978814200183,stand
Drone_020.mp4#t=2.333333,1113.4460339245495,650.7171932368158,1156.797314893018,752.5349326445677,walk
Drone_020.mp4#t=2.333333,1011.716286599099,617.0167417233395,1045.4325028153153,727.7563769922397,stand
Drone_020.mp4#t=2.333333,935.6622149493244,620.7476635514017,962.283836570946,672.6434106151952,sit
Drone_020.mp4#t=2.333333,1618.7432256475226,549.2102979754255,1647.1487014358106,606.4997014248164,stand
Drone_020.mp4#t=2.333333,1753.4729553772522,589.8589786381842,1775.837820242117,674.9279214734229,stand
Drone_020.mp4#t=2.333333,2043.054177224099,497.1253337783712,2071.621709600225,538.7608477970629,sit
Drone_020.mp4#t=2.333333,2300.4459635416665,489.66340211427735,2328.7298528997744,542.1674602595126,sit
Drone_020.mp4#t=2.333333,2595.4866096565315,641.6195454616571,2626.2432256475226,749.8177746109395,stand
Drone_020.mp4#t=2.333333,2846.648631052928,864.0180592352302,2868.256879926801,915.143208522822,walk
Drone_020.mp4#t=2.333333,2843.793533011969,753.6482807444331,2867.815631262525,827.6156583629895,walk
Drone_020.mp4#t=2.333333,2883.013707066441,701.0988512026453,2925.108301661036,783.6939780384262,sit
Drone_020.mp4#t=2.333333,3138.581345016892,601.0113484646196,3167.3918742961714,658.7198458621913,sit
Drone_020.mp4#t=2.333333,3138.581345016892,601.0113484646196,3167.3918742961714,658.7198458621913,block75
Drone_020.mp4#t=2.333333,3218.081274634009,546.885215443508,3237.527009431307,614.8808763246827,stand
Drone_020.mp4#t=2.333333,2581.4191828547296,471.6438584779706,2607.946139498874,552.9953447043977,walk
Drone_020.mp4#t=2.333333,1680.2207383164407,561.3990496443173,1700.900900900901,626.1503847578019,block75
Drone_020.mp4#t=2.333333,1680.2207383164407,561.3990496443173,1700.900900900901,626.1503847578019,walk
Drone_020.mp4#t=2.333333,1680.2207383164407,561.3990496443173,1700.900900900901,626.1503847578019,stand
Drone_020.mp4#t=2.666667,56.99387055360721,1311.4537835715082,111.97249968687372,1441.8795613461969,stand
Drone_020.mp4#t=2.666667,15.713810433366733,1205.4739542788036,77.14655874248497,1276.0613861627005,sit
Drone_020.mp4#t=2.666667,244.18986410320642,1254.8259477174154,279.23969031813624,1341.1623787116328,stand
Drone_020.mp4#t=2.666667,230.30690286823648,1225.3674186082073,282.4799207790581,1321.7557533780027,stand
Drone_020.mp4#t=2.666667,230.30690286823648,1225.3674186082073,282.4799207790581,1321.7557533780027,block75
Drone_020.mp4#t=2.666667,317.121469501503,1130.176241728759,358.45421311372735,1211.2630063528693,sit
Drone_020.mp4#t=2.666667,364.24849699398806,1191.4590747330965,417.88487130511015,1250.470982887567,sit
Drone_020.mp4#t=2.666667,298.87865574899797,1224.6042402274245,349.0891548722445,1313.1906399438392,walk
Drone_020.mp4#t=2.666667,642.8308570265531,1030.3406239574067,702.05078125,1245.5897690308052,stand
Drone_020.mp4#t=2.666667,577.0910179734469,1021.0386054965526,633.834583228958,1181.4097513762233,stand
Drone_020.mp4#t=2.666667,523.9300867359719,1075.745515110654,550.6158801978958,1131.4656691364544,stand
Drone_020.mp4#t=2.666667,523.9300867359719,1075.745515110654,550.6158801978958,1131.4656691364544,block75
Drone_020.mp4#t=2.666667,289.51359750751504,921.8608381060943,346.4416724073146,1016.8678669233764,stand
Drone_020.mp4#t=2.666667,289.51359750751504,921.8608381060943,346.4416724073146,1016.8678669233764,block75
Drone_020.mp4#t=2.666667,672.5856791708418,879.3636096669263,720.3988837049098,980.7648378419708,walk
Drone_020.mp4#t=2.666667,818.2765531062123,894.2442587855874,874.1914688752504,995.0403396769352,stand
Drone_020.mp4#t=2.666667,775.8648938502004,865.7329779248221,815.2877238852706,954.0429600617216,stand
Drone_020.mp4#t=2.666667,896.675577717936,705.3223438195063,950.0736238101202,805.7105621663702,stand
Drone_020.mp4#t=2.666667,1110.5837064754508,662.3909794817616,1135.7152195015026,766.1868362155251,walk
Drone_020.mp4#t=2.666667,1010.7950666958916,629.22204285754,1046.595730523547,725.4000344055827,stand
Drone_020.mp4#t=2.666667,934.6627238852703,619.1832757590081,968.2241435996992,676.7584380560501,sit
Drone_020.mp4#t=2.666667,869.5813893411822,596.4873985209075,913.1533770666333,681.7054916870553,walk
Drone_020.mp4#t=2.666667,869.5813893411822,596.4873985209075,913.1533770666333,681.7054916870553,block50
Drone_020.mp4#t=2.666667,1616.8900692009015,548.3720511982874,1648.0674239103205,632.3797716025356,stand
Drone_020.mp4#t=2.666667,1616.8900692009015,548.3720511982874,1648.0674239103205,632.3797716025356,block75
Drone_020.mp4#t=2.666667,1757.7480351327656,592.921807231428,1782.616208980461,686.8630449288257,stand
Drone_020.mp4#t=2.666667,1692.0740308742484,542.5829991242216,1717.930118048597,645.5236425433719,stand
Drone_020.mp4#t=2.666667,1692.0740308742484,542.5829991242216,1717.930118048597,645.5236425433719,block75
Drone_020.mp4#t=2.666667,2044.008211735972,495.4676813417482,2078.9131779183367,548.3720511982874,sit
Drone_020.mp4#t=2.666667,2044.008211735972,495.4676813417482,2078.9131779183367,548.3720511982874,block75
Drone_020.mp4#t=2.666667,2301.0009472069137,486.90241151857214,2326.316891595691,543.4513491158808,sit
Drone_020.mp4#t=2.666667,2590.781563126252,623.1698662700178,2652.344689378757,762.0028827707962,stand
Drone_020.mp4#t=2.666667,2883.1367813752504,702.743567198621,2936.3372448021037,791.6062281055382,sit
Drone_020.mp4#t=2.666667,2842.1595143411823,852.4575056300046,2872.0067087299603,947.6091942838079,walk
Drone_020.mp4#t=2.666667,2851.037269852204,758.0294289368327,2884.8621070265526,843.8659624527359,stand
Drone_020.mp4#t=2.666667,3212.02048628507,549.7009668316282,3238.5876831788582,615.2755835047823,stand
Drone_020.mp4#t=2.666667,3133.8729411948902,611.9469215691728,3174.7183820766527,663.5355906639237,sit
Drone_020.mp4#t=2.666667,3133.8729411948902,611.9469215691728,3174.7183820766527,663.5355906639237,block50
Drone_020.mp4#t=2.666667,2878.908637587676,517.479356650356,2910.059689691884,622.3935512121886,walk
Drone_020.mp4#t=2.666667,2878.908637587676,517.479356650356,2910.059689691884,622.3935512121886,block50
Drone_020.mp4#t=2.666667,2574.800734281062,476.1268175878559,2611.655067948397,539.9647342776914,walk
Drone_020.mp4#t=7.5,1887.6340571768537,815.2757051406807,1942.5863054233466,915.9796729036923,sit
Drone_020.mp4#t=7.5,2943.4762102329655,1396.6061933524247,2999.3241561247496,1569.2527819867664,stand
Drone_020.mp4#t=7.5,3019.226460733968,1018.81506651746,3071.2019742610223,1155.0430330432607,stand
Drone_020.mp4#t=7.5,2616.634088489479,982.0938316698176,2666.146550914329,1138.4124690697286,walk
Drone_020.mp4#t=7.5,2636.3125078281564,976.2783498526468,2694.162582978457,1099.809718013234,walk
Drone_020.mp4#t=7.5,2636.3125078281564,976.2783498526468,2694.162582978457,1099.809718013234,block75
Drone_020.mp4#t=7.5,3040.933625062625,868.2854029971086,3106.3704361848686,956.2402256867216,sit
Drone_020.mp4#t=7.5,3364.904379070641,674.6927737850311,3393.5657643411823,773.3442139540703,stand
Drone_020.mp4#t=7.5,3455.0512352830656,572.8968197425489,3491.9847898922844,669.9035948620998,walk
Drone_020.mp4#t=7.5,2614.631959230962,505.61169824566286,2679.7791285696394,594.3296211215527,riding
Drone_020.mp4#t=7.5,2557.519609531563,688.9681974254894,2610.0612553231463,756.7137281750446,sit
Drone_020.mp4#t=7.5,2364.831107527555,607.8155930271353,2387.354591996493,665.5354933552046,sit
Drone_020.mp4#t=7.5,2368.3478284694393,660.5358148215081,2412.802362537575,764.5816593916817,stand
Drone_020.mp4#t=7.5,2080.7836375876755,621.183100255783,2127.5299426978963,677.7189011760454,sit
Drone_020.mp4#t=7.5,1754.9424239103205,678.4688646852759,1771.3807693512024,737.5834422264237,stand
Drone_020.mp4#t=7.5,1700.6092262650302,670.4035705349199,1725.99108372996,767.2656858179494,stand
Drone_020.mp4#t=7.5,1770.4060073271542,736.5308659780917,1804.336368048597,833.6429690975312,stand
Drone_020.mp4#t=7.5,1612.9648750626252,672.1797587438836,1649.7666035195389,766.22632444117,stand
Drone_020.mp4#t=7.5,1612.9648750626252,672.1797587438836,1649.7666035195389,766.22632444117,block75
Drone_020.mp4#t=7.5,945.9639983091182,754.121814877113,989.0880589303607,895.0862572286478,stand
Drone_020.mp4#t=7.5,851.2991216808618,771.3180379086966,892.2762321518036,821.3805848254002,sit
Drone_020.mp4#t=7.5,819.7924364353707,941.5306661476868,869.0414031187373,1075.9166046902803,walk
Drone_020.mp4#t=7.5,793.4358952279558,874.1797830710632,824.2971489854707,1025.1436606844973,stand
Drone_020.mp4#t=7.5,424.25996524298597,784.5671586549155,479.02778212675344,906.7171426684832,walk
Drone_020.mp4#t=7.5,677.419722257014,1058.404632242549,742.9752082289579,1214.5786098059386,stand
Drone_020.mp4#t=7.5,578.5398531437876,1067.6539476062055,626.1028698021042,1183.107041328403,stand
