"image","xmin","ymin","xmax","ymax","label"
"Drone_020.mp4#t=1.833333",299.93694245293347,1119.322455575533,372.5674871387916,1256.5934425425307,"sit"
"Drone_020.mp4#t=1.833333",1725.646275722417,524.1448803482768,1771.3764913528898,596.8177980797312,"stand"
"Drone_020.mp4#t=1.666667",2804.343257443082,836.7056331456264,2863.523765871278,938.9859864422093,"walk"
"Drone_020.mp4#t=1.666667",2798.963304509632,731.7336294584185,2866.213742338003,836.7056331456264,"walk"
"Drone_020.mp4#t=1.666667",2874.283671738179,685.9765995774313,2952.2942206654993,793.6401509793005,"sit"
"Drone_020.mp4#t=1.666667",2586.4518799255693,613.3037845219407,2664.46242885289,766.7242631288332,"walk"
"Drone_020.mp4#t=1.666667",2037.6882661996497,484.1074920369086,2086.1086635288966,556.7803584303812,"sit"
"Drone_020.mp4#t=1.666667",1722.9562992556919,575.621500460901,1776.756649518389,710.2009397132374,"stand"
"Drone_020.mp4#t=1.666667",1642.2557738616463,532.5561209705388,1696.0561241243433,661.7523621175891,"stand"
"Drone_020.mp4#t=1.666667",1136.5323992994747,621.3785303418881,1195.7128051116463,764.032715414172,"stand"
"Drone_020.mp4#t=1.666667",1020.8616667578809,597.154190206082,1074.6620170205779,747.8832237742771,"stand"
"Drone_020.mp4#t=1.666667",915.950942699212,570.2383023556148,999.341547176007,677.901853757484,"stand"
"Drone_020.mp4#t=1.666667",878.2907590849387,704.8177416079512,972.4413720446585,820.5560388297678,"stand"
"Drone_020.mp4#t=1.666667",759.9299474605955,850.1635770708601,837.940496387916,968.593422007338,"stand"
"Drone_020.mp4#t=1.666667",660.399278951401,866.3130687107549,722.2697638463222,976.6682705032491,"stand"
"Drone_020.mp4#t=1.666667",641.5692384522767,1017.04210227895,719.5796847635727,1240.4439509026356,"stand"
"Drone_020.mp4#t=1.666667",555.4886575087565,998.2009602484302,641.5692384522767,1197.37846873631,"stand"
"Drone_020.mp4#t=1.666667",286.4868548872592,1127.3972013954804,367.18738028130474,1229.6775546920633,"sit"
"Drone_020.mp4#t=1.666667",361.8073760398424,1232.3692050826883,442.5079014338879,1356.182350800416,"stand"
"Drone_020.mp4#t=1.666667",259.58667975591067,1191.9953733069874,351.0473162489054,1369.6402947256497,"stand"
"Drone_020.mp4#t=1.666667",213.85641281742556,1224.2943565867772,283.79687842053414,1375.0233901549723,"stand"
"Drone_020.mp4#t=1.666667",33.62521891418564,1299.6589247088566,151.98597923051665,1471.920545346269,"stand"
"Drone_020.mp4#t=1.666667",1722.9562992556919,499.92054021247077,1782.136602451839,621.0420355395736,"stand"
"Drone_020.mp4#t=1.5",2809.7234156085815,842.0888312509127,2868.9037188047287,947.0607322621569,"walk"
"Drone_020.mp4#t=1.5",2790.893169877408,726.3504313531323,2874.283671738179,842.0888312509127,"walk"
"Drone_020.mp4#t=1.5",2879.6638299036777,680.5935041481089,2957.674173598949,782.8738574446918,"sit"
"Drone_020.mp4#t=1.5",2583.7619034588442,615.9953322366019,2648.3223648204903,772.1074612341195,"walk"
"Drone_020.mp4#t=1.5",646.9491913857267,1008.9672537830388,711.509652747373,1248.5186967225832,"stand"
"Drone_020.mp4#t=1.5",552.798578426007,984.7430163231966,638.8791593695271,1213.5280630521686,"stand"
"Drone_020.mp4#t=1.5",369.87740805604204,1224.2943565867772,434.43786941768826,1383.0982386508836,"stand"
"Drone_020.mp4#t=1.5",267.6567630801226,1186.6121752017011,345.6672606994308,1372.331842440311,"stand"
"Drone_020.mp4#t=1.5",200.40632525175133,1205.453317232221,291.8669104367338,1391.172881794867,"stand"
"Drone_020.mp4#t=1.5",17.48510357377408,1283.509330392998,149.2960027637916,1496.144885482075,"stand"
"Drone_020.mp4#t=1.5",1144.6024313156743,613.3037845219407,1206.4729162105955,758.6495173088857,"stand"
"Drone_020.mp4#t=1.5",1018.1716902911559,589.0794443861346,1077.351993487303,737.1168275637046,"stand"
"Drone_020.mp4#t=1.5",652.3292469352014,863.6215209960938,711.509652747373,990.1262144284827,"stand"
"Drone_020.mp4#t=1.5",889.0507675678634,699.434543502665,961.6812609457093,839.3971808602876,"stand"
"Drone_020.mp4#t=1.5",1725.646275722417,581.0046985661872,1774.0666730516639,688.6682499680564,"stand"
"Drone_020.mp4#t=1.5",2037.6882661996497,484.1074920369086,2075.348552429947,548.7056126104337,"sit"
"Drone_020.mp4#t=1.5",1714.8861646234677,497.94392523364485,1776.7566495183887,607.58409161434,"stand"
"Drone_020.mp4#t=0.333333",2777.6119523195875,790.5599670410156,2817.919400187441,876.9599670410156,"stand"
"Drone_020.mp4#t=0.333333",2820.79845653702,715.6800109863282,2887.017850866917,827.9999450683595,"stand"
"Drone_020.mp4#t=0.333333",2872.622349461106,672.4800109863281,2924.4460227272725,781.9199890136719,"stand"
"Drone_020.mp4#t=0.333333",2587.5913776944703,600.4800109863281,2648.0524396672913,738.7199890136719,"stand"
"Drone_020.mp4#t=0.333333",1029.9981695173383,603.3599670410157,1087.580175140581,721.4400329589845,"stand"
"Drone_020.mp4#t=0.333333",992.5698878280225,554.3999450683594,1055.9101159793815,652.319989013672,"stand"
"Drone_020.mp4#t=0.333333",888.9222118088097,678.2399780273438,949.3833836105904,802.0799560546875,"stand"
"Drone_020.mp4#t=0.333333",747.8463639292409,822.2399780273438,816.9447047797563,925.9200439453125,"stand"
"Drone_020.mp4#t=0.333333",621.165907626523,871.2,698.9016371836926,992.1600219726563,"stand"
"Drone_020.mp4#t=0.333333",330.376823160731,1133.2799560546875,402.35433018978443,1277.2799560546875,"sit"
"Drone_020.mp4#t=0.333333",632.6823526827554,1018.0799560546875,704.6598597118088,1208.1600219726563,"stand"
"Drone_020.mp4#t=0.333333",549.1884005974696,983.5200439453125,629.8031865042175,1176.4799560546876,"stand"
"Drone_020.mp4#t=0.333333",252.6410936035614,888.4799560546875,373.5633273781631,966.2399780273437,"stand"
"Drone_020.mp4#t=0.333333",206.57542320759137,1190.8799560546875,255.52014995313965,1343.5200439453124,"stand"
"Drone_020.mp4#t=0.333333",246.88287107544517,1202.4,321.73943445407684,1380.9600219726562,"stand"
"Drone_020.mp4#t=0.333333",1228.6561328491096,586.0799560546875,1317.908197633552,758.8799560546875,"stand"
"Drone_020.mp4#t=0.333333",822.7029273078725,856.8000000000001,880.2849329311152,992.1600219726563,"stand"
"Drone_020.mp4#t=0.333333",2037.6832679240863,476.6399780273438,2098.1443298969075,588.9600219726562,"stand"
"Drone_020.mp4#t=0.333333",1663.7757908274957,540.6308411214953,1704.1260535245185,645.6028448087033,"stand"
"Drone_020.mp4#t=0.333333",36.31524668892294,1296.9673513252044,141.22591943957968,1453.0794803227218,"stand"
"Drone_020.mp4#t=0.333333",383.3274956217163,1278.1262092946845,453.26801253283713,1358.8738728460864,"stand"
"Drone_020.mp4#t=0.333333",1720.2663227889668,510.6869364230432,1782.136602451839,621.0420355395736,"stand"
"Drone_020.mp4#t=0.5",2772.0631293782835,785.5654821663259,2828.5534561077056,885.1541850722838,"walk"
"Drone_020.mp4#t=0.5",2833.9334090411558,715.5841121495326,2882.3538063704027,836.7056074766355,"walk"
"Drone_020.mp4#t=0.5",2589.1418563922944,607.9205607476636,2642.9422066549914,745.191650390625,"walk"
"Drone_020.mp4#t=0.5",2876.9738534369526,683.2850261937792,2944.2242912653237,769.4158878504674,"sit"
"Drone_020.mp4#t=0.5",2034.9982897329246,476.0327205479702,2086.1086635288966,540.6308411214953,"sit"
"Drone_020.mp4#t=0.5",1249.5132579903677,586.3878710024825,1292.5534971541156,726.3505083601051,"walk"
"Drone_020.mp4#t=0.5",1034.311754323555,591.7710691077687,1077.351993487303,712.8925644348715,"stand"
"Drone_020.mp4#t=0.5",996.6514680932574,546.0140392267815,1047.7618418892293,642.9111944180783,"stand"
"Drone_020.mp4#t=0.5",878.2907590849387,680.593478479118,967.0613164951839,812.4813700167932,"stand"
"Drone_020.mp4#t=0.5",759.9299474605955,815.1729177314544,813.7302977232926,941.6776111638434,"stand"
"Drone_020.mp4#t=0.5",630.8091273533275,874.3878915376752,681.9195011492995,968.5934990143106,"stand"
"Drone_020.mp4#t=0.5",638.8791593695272,1014.3505288952979,711.5096527473731,1221.602783203125,"stand"
"Drone_020.mp4#t=0.5",560.8687130582312,992.817736474153,636.189182902802,1170.4626578928153,"stand"
"Drone_020.mp4#t=0.5",345.6672606994308,1143.546770042348,418.29770276926445,1283.5094073999708,"sit"
"Drone_020.mp4#t=0.5",262.27670753064797,1191.9953476379965,348.3572884741681,1369.6402690566588,"stand"
"Drone_020.mp4#t=0.5",195.02626970227672,1205.45329156323,283.7968784205342,1350.7990243501752,"stand"
"Drone_020.mp4#t=0.5",41.695302238397545,1278.1262092946845,157.36603477999125,1447.6963848933995,"stand"
"Drone_020.mp4#t=0.5",386.01757470446586,1270.0514634747371,466.7181000985114,1380.4066652672313,"stand"
"Drone_020.mp4#t=0.5",1720.2663227889668,510.6869364230432,1782.136602451839,621.0420355395736,"stand"
"Drone_020.mp4#t=0.5",1655.7058614273205,545.6775700934579,1693.3661476576183,658.7243196006133,"stand"
"Drone_020.mp4#t=1.166667",2883.6690137340765,683.5423356395656,2942.369501393312,761.6441422801906,"sit"
"Drone_020.mp4#t=1.166667",2810.2932175557326,722.5933320643538,2873.8853503184714,839.7457627118645,"stand"
"Drone_020.mp4#t=1.166667",2590.165829020701,605.4407152078919,2653.75796178344,756.7626746226165,"stand"
"Drone_020.mp4#t=1.166667",1181.3503931130574,605.4407152078919,1249.8343575835988,717.7118644067796,"stand"
"Drone_020.mp4#t=1.166667",1034.5988007563694,600.559433759269,1088.407643312102,727.4746135129767,"stand"
"Drone_020.mp4#t=1.166667",961.2230045780256,546.864406779661,1005.2483703224523,664.0170236361228,"stand"
"Drone_020.mp4#t=1.166667",887.8472083996816,693.3050847457627,975.8981264928344,805.5762339446503,"stand"
"Drone_020.mp4#t=1.166667",829.1465341361466,878.7965729277013,868.2802547770701,981.3051592293432,"stand"
"Drone_020.mp4#t=1.166667",643.2611278363854,869.0340100304554,697.0700636942676,986.186440677966,"stand"
"Drone_020.mp4#t=1.166667",653.0446046476911,1020.35596944518,721.5286624203823,1240.0169863943324,"stand"
"Drone_020.mp4#t=1.166667",564.9936865545383,981.3051592293432,643.2611278363854,1196.0847085209216,"sit"
"Drone_020.mp4#t=1.166667",286.16562375597135,1186.3221456236759,359.5414199343153,1386.4576643604344,"stand"
"Drone_020.mp4#t=1.166667",227.46494949243632,1205.8474576271185,286.16562375597135,1381.5763829118114,"stand"
"Drone_020.mp4#t=1.166667",33.62521891418564,1299.6589247088566,138.53589166484238,1469.2289976316079,"stand"
"Drone_020.mp4#t=1.166667",386.01757470446586,1245.827149007922,455.9579889995622,1372.331842440311,"stand"
"Drone_020.mp4#t=1.166667",749.1699389776708,842.0888312509127,824.4904088222416,955.1354780821042,"stand"
"Drone_020.mp4#t=1.166667",1701.4360770577935,572.9299527462398,1771.3764913528898,702.1261938932901,"stand"
"Drone_020.mp4#t=1.166667",2045.7584008318738,476.03269487897927,2078.0385288966722,546.0140648957724,"sit"
"Drone_020.mp4#t=1.166667",1731.0262286558668,513.3784841377044,1787.516760617338,637.1916298554322,"stand"
"Drone_020.mp4#t=180.666667",2650.9317156747893,1326.2400329589843,2990.6654170571696,1859.0399230957032,"stand"
"Drone_020.mp4#t=180.666667",2650.9317156747893,1326.2400329589843,2990.6654170571696,1859.0399230957032,"watchphone"
"Drone_020.mp4#t=180.5",2668.206273430178,1337.7599670410157,2999.302805763824,1873.4399230957033,"stand"
"Drone_020.mp4#t=180.5",2668.206273430178,1337.7599670410157,2999.302805763824,1873.4399230957033,"watchphone"
"Drone_020.mp4#t=180.333333",2673.9643861293343,1346.3999450683593,3002.1820817713215,1882.080010986328,"stand"
"Drone_020.mp4#t=180.333333",2673.9643861293343,1346.3999450683593,3002.1820817713215,1882.080010986328,"watchphone"
"Drone_020.mp4#t=180.166667",2650.9317156747893,1326.2400329589843,3016.5775831771325,1867.680010986328,"stand"
"Drone_020.mp4#t=180.166667",2650.9317156747893,1326.2400329589843,3016.5775831771325,1867.680010986328,"watchphone"
"Drone_020.mp4#t=180",2671.085329779756,1331.9999450683595,2990.6654170571696,1867.6800109863284,"stand"
"Drone_020.mp4#t=180",2671.085329779756,1331.9999450683595,2990.6654170571696,1867.6800109863284,"watchphone"
"Drone_020.mp4#t=179.833333",2656.6898283739456,1314.719989013672,2984.907304358013,1844.6399230957031,"stand"
"Drone_020.mp4#t=179.833333",2656.6898283739456,1314.719989013672,2984.907304358013,1844.6399230957031,"watchphone"
"Drone_020.mp4#t=179.666667",2662.4479410731024,1300.3199890136718,2984.9073043580133,1844.6399230957031,"stand"
"Drone_020.mp4#t=179.666667",2662.4479410731024,1300.3199890136718,2984.9073043580133,1844.6399230957031,"watchphone"
"Drone_020.mp4#t=179.5",2659.5688847235238,1277.280010986328,3010.8190311621365,1830.239923095703,"stand"
"Drone_020.mp4#t=179.333333",2668.206273430178,1274.3999450683593,2996.423529756326,1807.2000549316406,"stand"
"Drone_020.mp4#t=179.166667",2676.843442478913,1259.9999450683595,2984.9073043580133,1784.1599670410158,"stand"
"Drone_020.mp4#t=179",2711.3927776476103,1231.1999450683595,3019.4564198687913,1784.1599670410158,"stand"
"Drone_020.mp4#t=178.833333",2731.546391752577,1190.8800109863282,3051.12669868791,1726.5599670410156,"stand"
"Drone_020.mp4#t=178.833333",2731.546391752577,1190.8800109863282,3051.12669868791,1726.5599670410156,"watchphone"
"Drone_020.mp4#t=178.666667",2756.738519212746,1115.2800109863283,3076.3188261480786,1650.9599670410157,"stand"
"Drone_020.mp4#t=178.666667",2756.738519212746,1115.2800109863283,3076.3188261480786,1650.9599670410157,"watchphone"
"Drone_020.mp4#t=178.5",2799.925023430178,1025.2800109863283,3119.505330365511,1560.9599670410157,"stand"
"Drone_020.mp4#t=178.5",2799.925023430178,1025.2800109863283,3119.505330365511,1560.9599670410157,"watchphone"
"Drone_020.mp4#t=178.333333",2817.9194001874416,964.0800109863284,3137.4997071227745,1499.759967041016,"stand"
"Drone_020.mp4#t=178.333333",2817.9194001874416,964.0800109863284,3137.4997071227745,1499.759967041016,"watchphone"
"Drone_020.mp4#t=178.166667",2817.9194001874416,884.8800109863283,3137.4997071227745,1420.5599670410159,"stand"
"Drone_020.mp4#t=178.166667",2817.9194001874416,884.8800109863283,3137.4997071227745,1420.5599670410159,"watchphone"
"Drone_020.mp4#t=178",2803.5238987816306,812.8800109863283,3123.1042057169634,1348.5599670410159,"stand"
"Drone_020.mp4#t=178",2803.5238987816306,812.8800109863283,3123.1042057169634,1348.5599670410159,"watchphone"
"Drone_020.mp4#t=177.833333",2803.5238987816306,748.0800109863284,3123.1042057169634,1283.759967041016,"stand"
"Drone_020.mp4#t=177.833333",2803.5238987816306,748.0800109863284,3123.1042057169634,1283.759967041016,"watchphone"
"Drone_020.mp4#t=177.666667",2763.9362699156513,676.0800109863284,3083.516576850984,1211.759967041016,"stand"
"Drone_020.mp4#t=177.666667",2763.9362699156513,676.0800109863284,3083.516576850984,1211.759967041016,"watchphone"
"Drone_020.mp4#t=177.5",2760.337394564199,636.4800109863284,3079.9177014995316,1172.159967041016,"stand"
"Drone_020.mp4#t=177.5",2760.337394564199,636.4800109863284,3079.9177014995316,1172.159967041016,"watchphone"
"Drone_020.mp4#t=177.333333",2738.7441424554827,589.6800109863284,3058.3244493908155,1125.3599670410158,"stand"
"Drone_020.mp4#t=177.333333",2738.7441424554827,589.6800109863284,3058.3244493908155,1125.3599670410158,"watchphone"
"Drone_020.mp4#t=177.166667",2738.7441424554827,524.8800109863283,3058.3244493908155,1060.5599670410159,"stand"
"Drone_020.mp4#t=177.166667",2738.7441424554827,524.8800109863283,3058.3244493908155,1060.5599670410159,"watchphone"
"Drone_020.mp4#t=177",2713.552014995314,496.0800109863283,3033.132321930647,1031.759967041016,"stand"
"Drone_020.mp4#t=177",2713.552014995314,496.0800109863283,3033.132321930647,1031.759967041016,"watchphone"
"Drone_020.mp4#t=176.833333",2731.546391752577,431.28001098632836,3000.7424437675727,966.959967041016,"stand"
"Drone_020.mp4#t=176.666667",2709.953139643861,417.6,2976.2699156513586,912.959967041016,"stand"
"Drone_020.mp4#t=176.5",2709.953139643861,417.6,2976.2699156513586,912.959967041016,"stand"
"Drone_020.mp4#t=176.333333",2699.1565135895034,349.20000000000005,2965.473289597001,844.559967041016,"stand"
"Drone_020.mp4#t=176.166667",2681.16213683224,342.00000000000006,2947.4789128397374,837.359967041016,"stand"
"Drone_020.mp4#t=176",2663.1677600749767,302.40000000000003,2929.4845360824743,797.7599670410159,"stand"
"Drone_020.mp4#t=175.833333",2663.1677600749767,277.20000000000005,2929.4845360824743,772.559967041016,"stand"
"Drone_020.mp4#t=175.666667",2655.970009372071,259.20000000000005,2922.2867853795688,754.559967041016,"stand"
"Drone_020.mp4#t=175.666667",1928.2773693767572,1884.9599670410157,2273.7694031162137,2160,"walk"
"Drone_020.mp4#t=175.5",1925.398313027179,1695.6000000000001,2270.8903467666355,2160,"walk"
"Drone_020.mp4#t=175.5",2648.0524396672913,263.5199890136719,2872.622349461106,704.1599670410156,"stand"
"Drone_020.mp4#t=175.333333",2656.6898283739456,252,2878.380462160262,683.9999450683595,"stand"
"Drone_020.mp4#t=175.333333",1942.672870782568,1565.280010986328,2296.8022932286785,2132.639923095703,"walk"
"Drone_020.mp4#t=175.333333",1942.672870782568,1565.280010986328,2296.8022932286785,2132.639923095703,"stand"
"Drone_020.mp4#t=175.166667",2616.382380506092,240.4799560546875,2846.710402999063,663.8400329589844,"stand"
"Drone_020.mp4#t=175.166667",1988.7386510074975,1415.5200988769532,2296.8022932286785,2069.2800109863283,"walk"
"Drone_020.mp4#t=175",2645.173383317713,211.6799560546875,2858.2268480552952,649.4400329589844,"stand"
"Drone_020.mp4#t=175",1997.3758200562324,1323.3599670410156,2328.4723523898783,1968.4800109863281,"walk"
"Drone_020.mp4#t=174.833333",2619.26143685567,217.43997802734376,2826.5567888940955,646.5599670410156,"stand"
"Drone_020.mp4#t=174.833333",2049.1997129803185,1156.3199890136718,2334.230684746954,1746.7200988769532,"walk"
"Drone_020.mp4#t=174.666667",2576.074932638238,214.55996704101562,2840.952290299906,629.2800109863281,"stand"
"Drone_020.mp4#t=174.666667",2008.8922651124649,1110.2400329589843,2360.1424115510777,1709.280010986328,"walk"
"Drone_020.mp4#t=174.5",2601.986879100281,211.6799560546875,2826.5567888940955,637.9199890136719,"stand"
"Drone_020.mp4#t=174.5",2034.804211574508,1032.4800109863281,2368.779800257732,1634.4000549316406,"walk"
"Drone_020.mp4#t=174.333333",2633.6569382614807,220.3199890136719,2835.1939579428304,609.1199890136719,"stand"
"Drone_020.mp4#t=174.333333",2057.8368820290534,983.5199890136719,2342.867853795689,1487.5200988769532,"walk"
"Drone_020.mp4#t=174.166667",2630.7778819119026,223.20000000000002,2838.073233950328,629.2800109863282,"stand"
"Drone_020.mp4#t=174.166667",2630.7778819119026,223.20000000000002,2838.073233950328,629.2800109863282,"watchphone"
"Drone_020.mp4#t=174.166667",2057.8368820290534,934.5599670410156,2377.4171889643862,1476.0000549316405,"walk"
"Drone_020.mp4#t=174",2599.107822750703,252,2820.79845653702,626.3999450683593,"stand"
"Drone_020.mp4#t=174",2599.107822750703,252,2820.79845653702,626.3999450683593,"watchphone"
"Drone_020.mp4#t=174",2109.6607749531395,902.8800109863281,2371.65885660731,1441.439923095703,"walk"
"Drone_020.mp4#t=173.833333",2607.745211457357,249.11998901367187,2812.161287488285,637.9199890136719,"stand"
"Drone_020.mp4#t=173.833333",2607.745211457357,249.11998901367187,2812.161287488285,637.9199890136719,"watchphone"
"Drone_020.mp4#t=173.833333",2101.0233862464856,827.9999450683594,2380.2962453139644,1337.7599670410157,"walk"
"Drone_020.mp4#t=173.666667",2604.8659354498595,246.23997802734377,2812.161287488285,640.7999450683594,"stand"
"Drone_020.mp4#t=173.666667",2604.8659354498595,246.23997802734377,2812.161287488285,640.7999450683594,"watchphone"
"Drone_020.mp4#t=173.666667",2112.539831302718,799.1999450683594,2397.5708030693536,1294.5599670410156,"walk"
"Drone_020.mp4#t=173.5",2564.558707239925,243.35996704101564,2817.919400187441,658.0800109863281,"stand"
"Drone_020.mp4#t=173.5",2564.558707239925,243.35996704101564,2817.919400187441,658.0800109863281,"watchphone"
"Drone_020.mp4#t=173.5",2112.539831302718,753.1199890136719,2406.208191776008,1297.4400329589844,"walk"
"Drone_020.mp4#t=173.333333",2593.3497100515465,260.6399780273438,2815.0403438378635,655.1999450683594,"stand"
"Drone_020.mp4#t=173.333333",2593.3497100515465,260.6399780273438,2815.0403438378635,655.1999450683594,"watchphone"
"Drone_020.mp4#t=173.333333",2135.5727214151825,709.9199890136719,2380.296245313964,1231.1999450683593,"walk"
"Drone_020.mp4#t=173.166667",2637.975632614808,257.0399780273438,2842.391708645736,654.4800109863281,"stand"
"Drone_020.mp4#t=173.166667",2637.975632614808,257.0399780273438,2842.391708645736,654.4800109863281,"watchphone"
"Drone_020.mp4#t=173.166667",2132.6936650656044,660.9599670410156,2397.570803069353,1170.719989013672,"walk"
"Drone_020.mp4#t=173",2679.7227184864105,263.5199890136719,2878.3804621602626,660.9599670410157,"stand"
"Drone_020.mp4#t=173",2679.7227184864105,263.5199890136719,2878.3804621602626,660.9599670410157,"watchphone"
"Drone_020.mp4#t=173",2196.033783388004,652.319989013672,2452.273752343018,1153.4400329589844,"walk"
"Drone_020.mp4#t=172.833333",2714.2718339971884,272.15996704101565,2912.92979732896,660.9600219726562,"stand"
"Drone_020.mp4#t=172.833333",2714.2718339971884,272.15996704101565,2912.92979732896,660.9600219726562,"watchphone"
"Drone_020.mp4#t=172.833333",2236.3412312558576,600.4799560546875,2463.7901973992502,1116,"walk"
"Drone_020.mp4#t=172.666667",2728.667335402999,272.15996704101565,2921.5671860356138,649.4399780273438,"stand"
"Drone_020.mp4#t=172.666667",2728.667335402999,272.15996704101565,2921.5671860356138,649.4399780273438,"watchphone"
"Drone_020.mp4#t=172.666667",2250.736732661668,557.2799560546875,2478.185698805061,1041.1200439453125,"walk"
"Drone_020.mp4#t=172.5",2737.3047241096533,283.6800109863281,2927.3252987347705,678.2399780273438,"stand"
"Drone_020.mp4#t=172.5",2737.3047241096533,283.6800109863281,2927.3252987347705,678.2399780273438,"watchphone"
"Drone_020.mp4#t=172.5",2256.494845360825,528.4799560546875,2481.0647551546394,1029.6,"walk"
"Drone_020.mp4#t=172.333333",2731.546391752577,283.6800109863281,2921.5671860356138,663.8399780273437,"stand"
"Drone_020.mp4#t=172.333333",2731.546391752577,283.6800109863281,2921.5671860356138,663.8399780273437,"watchphone"
"Drone_020.mp4#t=172.333333",2268.0112904170574,514.0799560546875,2506.9767016166825,997.9200439453125,"walk"
"Drone_020.mp4#t=172.166667",2717.1508903467666,272.15996704101565,2930.204574742268,649.4399780273438,"stand"
"Drone_020.mp4#t=172.166667",2717.1508903467666,272.15996704101565,2930.204574742268,649.4399780273438,"watchphone"
"Drone_020.mp4#t=172.166667",2305.439681935333,459.3600219726563,2512.734814315839,914.4000000000001,"walk"
"Drone_020.mp4#t=172",2737.3047241096533,266.40000000000003,2935.962687441425,669.6,"stand"
"Drone_020.mp4#t=172",2737.3047241096533,266.40000000000003,2935.962687441425,669.6,"watchphone"
"Drone_020.mp4#t=172",2296.8022932286785,442.08001098632815,2501.2183692596063,897.1200439453125,"walk"
"Drone_020.mp4#t=171.833333",2734.4254481021558,252,2941.720800140581,649.4399780273438,"stand"
"Drone_020.mp4#t=171.833333",2734.4254481021558,252,2941.720800140581,649.4399780273438,"watchphone"
"Drone_020.mp4#t=171.833333",2314.0768509840673,390.23997802734374,2530.0093720712275,853.9200439453125,"walk"
"Drone_020.mp4#t=171.666667",2743.0628368088096,243.35996704101564,2956.1163015463917,652.3200439453126,"stand"
"Drone_020.mp4#t=171.666667",2743.0628368088096,243.35996704101564,2956.1163015463917,652.3200439453126,"watchphone"
"Drone_020.mp4#t=171.666667",2328.4723523898783,355.6800109863281,2530.009372071228,804.9600219726562,"walk"
"Drone_020.mp4#t=171.5",2780.491228327085,240.48001098632812,3002.1820817713215,629.2799560546875,"stand"
"Drone_020.mp4#t=171.5",2780.491228327085,240.48001098632812,3002.1820817713215,629.2799560546875,"watchphone"
"Drone_020.mp4#t=171.5",2363.0216875585756,338.40000000000003,2564.5587072399253,799.2,"walk"
"Drone_020.mp4#t=171.333333",2846.710402999063,240.48001098632812,3062.642924086223,652.3200439453126,"stand"
"Drone_020.mp4#t=171.333333",2846.710402999063,240.48001098632812,3062.642924086223,652.3200439453126,"watchphone"
"Drone_020.mp4#t=171.333333",2403.32891576851,315.35996704101564,2639.415270618557,773.2799560546875,"walk"
"Drone_020.mp4#t=171.166667",2921.5671860356138,249.11998901367187,3160.532597235239,672.4799560546875,"stand"
"Drone_020.mp4#t=171.166667",2921.5671860356138,249.11998901367187,3160.532597235239,672.4799560546875,"watchphone"
"Drone_020.mp4#t=171.166667",2504.0974256091845,283.6800109863281,2743.0628368088096,715.6799560546875,"walk"
"Drone_020.mp4#t=171",2996.423529756326,280.8,3261.3011070759135,660.9600219726562,"stand"
"Drone_020.mp4#t=171",2996.423529756326,280.8,3261.3011070759135,660.9600219726562,"watchphone"
"Drone_020.mp4#t=171",2592.6298910496726,272.88001098632816,2799.9250234301785,710.6399780273438,"walk"
"Drone_020.mp4#t=170.833333",3082.7965381911904,272.15996704101565,3327.520062089972,686.8799560546875,"stand"
"Drone_020.mp4#t=170.833333",3082.7965381911904,272.15996704101565,3327.520062089972,686.8799560546875,"watchphone"
"Drone_020.mp4#t=170.833333",2671.085329779756,254.88001098632813,2875.501405810684,698.4,"walk"
